,reporting_date,volume
360,2023-06-13,357572
361,2023-06-14,476213
362,2023-06-15,777424
363,2023-06-16,875147
364,2023-06-19,616568
365,2023-06-20,534019
366,2023-06-21,508639
367,2023-06-22,1301631
368,2023-06-23,1011446
369,2023-06-26,494961
370,2023-06-27,611975
371,2023-06-28,427150
372,2023-06-29,1990954
373,2023-06-30,919062
374,2023-07-03,376004
375,2023-07-04,376248
376,2023-07-05,383254
377,2023-07-06,713855
378,2023-07-07,1337603
379,2023-07-10,426382
380,2023-07-11,345239
381,2023-07-12,262137
382,2023-07-13,959142
383,2023-07-14,879136
384,2023-07-17,416452
385,2023-07-18,334703
386,2023-07-19,414007
387,2023-07-20,872988
388,2023-07-21,948500
389,2023-07-24,622046
390,2023-07-25,419836
391,2023-07-26,477078
392,2023-07-27,1119163
393,2023-07-28,1730826
394,2023-07-31,733256
395,2023-08-01,312265
396,2023-08-02,304858
397,2023-08-03,752322
398,2023-08-04,910642
399,2023-08-07,829287
400,2023-08-08,355330
401,2023-08-09,334468
402,2023-08-10,699657
403,2023-08-11,888423
404,2023-08-14,562668
405,2023-08-15,342843
406,2023-08-16,311986
407,2023-08-17,832018
408,2023-08-18,910098
409,2023-08-21,403062
410,2023-08-22,346062
411,2023-08-23,373921
412,2023-08-24,2212556
413,2023-08-25,425458
414,2023-08-29,358017
415,2023-08-30,1242882
416,2023-08-31,1026631
417,2023-09-01,858022
418,2023-09-04,403732
419,2023-09-05,384597
420,2023-09-06,302934
421,2023-09-07,1195900
422,2023-09-08,871506
423,2023-09-11,462462
424,2023-09-12,401596
425,2023-09-13,317577
426,2023-09-14,975433
427,2023-09-15,943966
428,2023-09-18,382167
429,2023-09-19,384407
430,2023-09-20,371707
431,2023-09-21,859135
432,2023-09-22,1174522
433,2023-09-25,523339
434,2023-09-26,468712
435,2023-09-27,682600
436,2023-09-28,1950739
437,2023-09-29,922481
