,reporting_date,volume
497,2023-05-13,287
498,2023-05-14,134
499,2023-05-15,322
500,2023-05-16,295
501,2023-05-17,366
502,2023-05-18,285
503,2023-05-19,293
504,2023-05-20,256
505,2023-05-21,171
506,2023-05-22,305
507,2023-05-23,333
508,2023-05-24,289
509,2023-05-25,297
510,2023-05-26,304
511,2023-05-27,281
512,2023-05-28,140
513,2023-05-29,169
514,2023-05-30,369
515,2023-05-31,305
516,2023-06-01,291
517,2023-06-02,337
518,2023-06-03,278
519,2023-06-04,139
520,2023-06-05,301
521,2023-06-06,253
522,2023-06-07,264
523,2023-06-08,248
524,2023-06-09,322
525,2023-06-10,300
526,2023-06-11,158
527,2023-06-12,284
528,2023-06-13,295
529,2023-06-14,324
530,2023-06-15,331
531,2023-06-16,361
532,2023-06-17,305
533,2023-06-18,154
534,2023-06-19,379
535,2023-06-20,348
536,2023-06-21,347
537,2023-06-22,298
538,2023-06-23,310
539,2023-06-24,302
540,2023-06-25,116
541,2023-06-26,314
542,2023-06-27,284
543,2023-06-28,291
544,2023-06-29,258
545,2023-06-30,330
546,2023-07-01,294
547,2023-07-02,134
548,2023-07-03,309
549,2023-07-04,220
550,2023-07-05,296
551,2023-07-06,319
552,2023-07-07,304
553,2023-07-08,301
554,2023-07-09,139
555,2023-07-10,318
556,2023-07-11,304
557,2023-07-12,281
558,2023-07-13,262
559,2023-07-14,297
560,2023-07-15,298
561,2023-07-16,143
562,2023-07-17,340
563,2023-07-18,338
564,2023-07-19,281
565,2023-07-20,266
566,2023-07-21,317
567,2023-07-22,290
568,2023-07-23,146
569,2023-07-24,303
570,2023-07-25,298
571,2023-07-26,290
572,2023-07-27,266
573,2023-07-28,330
574,2023-07-29,295
575,2023-07-30,123
576,2023-07-31,299
577,2023-08-01,299
578,2023-08-02,283
579,2023-08-03,337
580,2023-08-04,312
581,2023-08-05,212
582,2023-08-06,154
583,2023-08-07,288
584,2023-08-08,337
585,2023-08-09,328
586,2023-08-10,354
587,2023-08-11,352
588,2023-08-12,320
589,2023-08-13,142
590,2023-08-14,303
591,2023-08-15,306
592,2023-08-16,288
593,2023-08-17,269
594,2023-08-18,298
595,2023-08-19,301
596,2023-08-20,144
597,2023-08-21,306
598,2023-08-22,304
599,2023-08-23,249
600,2023-08-24,296
601,2023-08-25,291
602,2023-08-26,275
603,2023-08-27,117
604,2023-08-28,132
605,2023-08-29,306
606,2023-08-30,290
607,2023-08-31,308
608,2023-09-01,385
609,2023-09-02,255
610,2023-09-03,109
611,2023-09-04,332
612,2023-09-05,286
613,2023-09-06,252
614,2023-09-07,226
615,2023-09-08,301
616,2023-09-09,222
617,2023-09-10,122
618,2023-09-11,239
619,2023-09-12,212
620,2023-09-13,249
621,2023-09-14,237
622,2023-09-15,268
623,2023-09-16,234
624,2023-09-17,87
625,2023-09-18,260
626,2023-09-19,169
627,2023-09-20,196
628,2023-09-21,203
629,2023-09-22,201
630,2023-09-23,202
631,2023-09-24,79
632,2023-09-25,157
633,2023-09-26,163
634,2023-09-27,135
635,2023-09-28,118
636,2023-09-29,189
637,2023-09-30,153
638,2023-10-01,3
